,Mark,PSPLL_power
2021-04-14 06:49:13.904594,0.0,0.03125
2021-04-14 06:49:14.028679,0.0,0.03125
2021-04-14 06:49:14.154154,0.0,0.03125
2021-04-14 06:49:14.274566,0.0,0.03125
2021-04-14 06:49:14.397002,0.0,0.03125
2021-04-14 06:49:14.521165,0.0,0.03125
2021-04-14 06:49:14.643432,0.0,0.03125
2021-04-14 06:49:14.766326,0.0,0.03125
2021-04-14 06:49:14.889174,0.0,0.03125
2021-04-14 06:49:15.079651,0.0,0.03125
2021-04-14 06:49:15.202120,0.0,0.03125
2021-04-14 06:49:15.322606,0.0,0.03125
2021-04-14 06:49:15.445036,0.0,0.03125
2021-04-14 06:49:15.567566,0.0,0.03125
2021-04-14 06:49:15.690052,0.0,0.03125
2021-04-14 06:49:15.810697,0.0,0.03125
2021-04-14 06:49:15.932207,0.0,0.03125
2021-04-14 06:49:16.054734,0.0,0.03125
2021-04-14 06:49:16.243827,0.0,0.03125
2021-04-14 06:49:16.365306,0.0,0.03125
2021-04-14 06:49:16.487752,0.0,0.03125
2021-04-14 06:49:16.608333,0.0,0.03125
2021-04-14 06:49:16.731046,0.0,0.03125
2021-04-14 06:49:16.851536,0.0,0.03125
2021-04-14 06:49:16.973438,0.0,0.03125
2021-04-14 06:49:17.094000,0.0,0.03125
2021-04-14 06:49:17.216281,0.0,0.03125
2021-04-14 06:49:17.405056,0.0,0.03125
2021-04-14 06:49:17.525819,0.0,0.03125
2021-04-14 06:49:17.654253,0.0,0.03125
2021-04-14 06:49:17.776931,0.0,0.03125
2021-04-14 06:49:17.901065,0.0,0.03125
2021-04-14 06:49:18.021645,0.0,0.03125
2021-04-14 06:49:18.154687,0.0,0.03125
2021-04-14 06:49:18.274857,0.0,0.03125
2021-04-14 06:49:18.389764,0.0,0.03125
2021-04-14 06:49:18.577701,0.0,0.03125
2021-04-14 06:49:18.700201,0.0,0.03125
2021-04-14 06:49:18.822991,0.0,0.03125
2021-04-14 06:49:18.943515,0.0,0.03125
2021-04-14 06:49:19.066216,0.0,0.03125
2021-04-14 06:49:19.186970,0.0,0.03125
2021-04-14 06:49:19.309576,0.0,0.03125
2021-04-14 06:49:19.430039,0.0,0.03125
2021-04-14 06:49:19.556111,0.0,0.03125
2021-04-14 06:49:19.745999,0.0,0.03125
2021-04-14 06:49:19.866728,0.0,0.03125
2021-04-14 06:49:19.990173,0.0,0.03125
2021-04-14 06:49:20.110640,0.0,0.03125
2021-04-14 06:49:20.233424,0.0,0.03125
2021-04-14 06:49:20.355918,0.0,0.03125
2021-04-14 06:49:20.476362,0.0,0.03125
2021-04-14 06:49:20.598930,0.0,0.03125
2021-04-14 06:49:20.720266,0.0,0.03125
2021-04-14 06:49:20.908516,0.0,0.03125
2021-04-14 06:49:21.033111,0.0,0.03125
2021-04-14 06:49:21.157905,0.0,0.03125
2021-04-14 06:49:21.280389,0.0,0.03125
2021-04-14 06:49:21.401126,0.0,0.03125
2021-04-14 06:49:21.527892,0.0,0.03125
2021-04-14 06:49:21.655670,0.0,0.03125
2021-04-14 06:49:21.778298,0.0,0.03125
2021-04-14 06:49:21.905875,0.0,0.03125
2021-04-14 06:49:22.095671,0.0,0.03125
2021-04-14 06:49:22.218301,0.0,0.03125
2021-04-14 06:49:22.342650,0.0,0.03125
2021-04-14 06:49:22.464820,0.0,0.03125
2021-04-14 06:49:22.587064,0.0,0.03125
2021-04-14 06:49:22.713122,0.0,0.03125
2021-04-14 06:49:22.833738,0.0,0.03125
2021-04-14 06:49:22.956350,0.0,0.03125
2021-04-14 06:49:23.076969,0.0,0.03125
2021-04-14 06:49:23.266649,0.0,0.03125
2021-04-14 06:49:23.392645,0.0,0.03125
2021-04-14 06:49:23.513223,0.0,0.03125
2021-04-14 06:49:23.635377,0.0,0.03125
2021-04-14 06:49:23.758050,0.0,0.03125
2021-04-14 06:49:23.882309,0.0,0.03125
2021-04-14 06:49:24.002590,0.0,0.03125
2021-04-14 06:49:24.124957,0.0,0.03125
2021-04-14 06:49:24.245478,0.0,0.03125
2021-04-14 06:49:24.435340,0.0,0.03125
2021-04-14 06:49:24.556114,0.0,0.03125
2021-04-14 06:49:24.680017,0.0,0.03125
2021-04-14 06:49:24.804678,0.0,0.03125
2021-04-14 06:49:24.925223,0.0,0.03125
2021-04-14 06:49:25.047702,0.0,0.03125
2021-04-14 06:49:25.171650,0.0,0.03125
2021-04-14 06:49:25.293186,0.0,0.03125
2021-04-14 06:49:25.415673,0.0,0.03125
2021-04-14 06:49:25.603949,0.0,0.03125
2021-04-14 06:49:25.726451,0.0,0.03125
2021-04-14 06:49:25.847017,0.0,0.03125
2021-04-14 06:49:25.968529,0.0,0.03125
2021-04-14 06:49:26.090982,0.0,0.03125
2021-04-14 06:49:26.214436,0.0,0.03125
2021-04-14 06:49:26.336839,0.0,0.03125
2021-04-14 06:49:26.459192,0.0,0.03125
2021-04-14 06:49:26.581650,0.0,0.03125
2021-04-14 06:49:26.769905,0.0,0.03125
2021-04-14 06:49:26.893084,0.0,0.03125
2021-04-14 06:49:27.014490,0.0,0.03125
2021-04-14 06:49:27.138786,0.0,0.03125
2021-04-14 06:49:27.261624,0.0,0.03125
2021-04-14 06:49:27.386647,0.0,0.03125
2021-04-14 06:49:27.507055,0.0,0.03125
2021-04-14 06:49:27.629715,0.0,0.03125
2021-04-14 06:49:27.749916,0.0,0.03125
2021-04-14 06:49:27.942313,0.0,0.03125
2021-04-14 06:49:28.063361,0.0,0.03125
2021-04-14 06:49:28.188484,0.0,0.03125
2021-04-14 06:49:28.310031,0.0,0.03125
2021-04-14 06:49:28.432321,0.0,0.03125
2021-04-14 06:49:28.557428,0.0,0.03125
2021-04-14 06:49:28.683197,0.0,0.03125
2021-04-14 06:49:28.803663,0.0,0.03125
2021-04-14 06:49:28.926584,0.0,0.03125
2021-04-14 06:49:29.117385,0.0,0.03125
2021-04-14 06:49:29.238137,0.0,0.03125
2021-04-14 06:49:29.364670,0.0,0.03125
2021-04-14 06:49:29.485187,0.0,0.03125
2021-04-14 06:49:29.607847,0.0,0.03125
2021-04-14 06:49:29.730366,0.0,0.03125
2021-04-14 06:49:29.852585,0.0,0.03125
2021-04-14 06:49:29.975942,0.0,0.03125
2021-04-14 06:49:30.098619,0.0,0.03125
2021-04-14 06:49:30.287014,0.0,0.03125
2021-04-14 06:49:30.410755,0.0,0.03125
2021-04-14 06:49:30.531439,0.0,0.03125
2021-04-14 06:49:30.653887,0.0,0.03125
2021-04-14 06:49:30.777503,0.0,0.03125
2021-04-14 06:49:30.897795,0.0,0.03125
2021-04-14 06:49:31.020167,0.0,0.03125
2021-04-14 06:49:31.144347,0.0,0.03125
2021-04-14 06:49:31.266615,0.0,0.03125
2021-04-14 06:49:31.456071,0.0,0.03125
2021-04-14 06:49:31.578457,0.0,0.03125
2021-04-14 06:49:31.699282,0.0,0.03125
2021-04-14 06:49:31.821799,0.0,0.03125
2021-04-14 06:49:31.944221,0.0,0.03125
2021-04-14 06:49:32.065749,0.0,0.03125
2021-04-14 06:49:32.189773,0.0,0.03125
2021-04-14 06:49:32.312161,0.0,0.03125
2021-04-14 06:49:32.435487,0.0,0.03125
2021-04-14 06:49:32.630685,0.0,0.03125
2021-04-14 06:49:32.755604,0.0,0.03125
2021-04-14 06:49:32.875922,0.0,0.03125
2021-04-14 06:49:32.998427,0.0,0.03125
2021-04-14 06:49:33.121149,0.0,0.03125
2021-04-14 06:49:33.241852,0.0,0.03125
2021-04-14 06:49:33.363427,0.0,0.03125
2021-04-14 06:49:33.485978,0.0,0.03125
2021-04-14 06:49:33.609228,0.0,0.03125
2021-04-14 06:49:33.800363,0.0,0.03125
2021-04-14 06:49:33.924948,0.0,0.03125
2021-04-14 06:49:34.047171,0.0,0.03125
2021-04-14 06:49:34.167834,0.0,0.03125
2021-04-14 06:49:34.290392,0.0,0.03125
2021-04-14 06:49:34.414243,0.0,0.03125
2021-04-14 06:49:34.537161,0.0,0.03125
2021-04-14 06:49:34.660655,0.0,0.03125
2021-04-14 06:49:34.785414,0.0,0.03125
2021-04-14 06:49:34.974354,0.0,0.03125
2021-04-14 06:49:35.095280,0.0,0.03125
2021-04-14 06:49:35.217230,0.0,0.03125
2021-04-14 06:49:35.342777,0.0,0.03125
2021-04-14 06:49:35.465677,0.0,0.03125
2021-04-14 06:49:35.586621,0.0,0.03125
2021-04-14 06:49:35.709880,0.0,0.03125
2021-04-14 06:49:35.835513,0.0,0.03125
2021-04-14 06:49:35.956053,0.0,0.03125
2021-04-14 06:49:36.146443,0.0,0.03125
2021-04-14 06:49:36.268917,0.0,0.03125
2021-04-14 06:49:36.389469,0.0,0.03125
2021-04-14 06:49:36.510743,0.0,0.03125
2021-04-14 06:49:36.633695,0.0,0.03125
2021-04-14 06:49:36.756544,0.0,0.03125
2021-04-14 06:49:36.880422,0.0,0.03125
2021-04-14 06:49:37.002847,0.0,0.03125
2021-04-14 06:49:37.126122,0.0,0.03125
2021-04-14 06:49:37.314409,0.0,0.03125
2021-04-14 06:49:37.438565,0.0,0.03125
2021-04-14 06:49:37.559077,0.0,0.03125
2021-04-14 06:49:37.680547,0.0,0.03125
2021-04-14 06:49:37.803189,0.0,0.03125
2021-04-14 06:49:37.937877,0.0,0.03125
2021-04-14 06:49:38.053742,0.0,0.03125
2021-04-14 06:49:38.175987,0.0,0.03125
2021-04-14 06:49:38.296681,0.0,0.03125
2021-04-14 06:49:38.490632,0.0,0.03125
2021-04-14 06:49:38.623619,0.0,0.03125
2021-04-14 06:49:38.746048,0.0,0.03125
2021-04-14 06:49:38.869091,0.0,0.03125
2021-04-14 06:49:38.985611,0.0,0.03125
2021-04-14 06:49:39.108170,0.0,0.03125
2021-04-14 06:49:39.230089,0.0,0.03125
2021-04-14 06:49:39.350515,0.0,0.03125
2021-04-14 06:49:39.473293,0.0,0.03125
2021-04-14 06:49:39.662641,0.0,0.03125
2021-04-14 06:49:39.785230,0.0,0.03125
2021-04-14 06:49:39.905964,0.0,0.03125
2021-04-14 06:49:40.030529,0.0,0.03125
2021-04-14 06:49:40.153289,0.0,0.03125
2021-04-14 06:49:40.274156,0.0,0.03125
2021-04-14 06:49:40.398255,0.0,0.03125
2021-04-14 06:49:40.520873,0.0,0.03125
2021-04-14 06:49:40.641720,0.0,0.03125
2021-04-14 06:49:40.834998,0.0,0.03125
2021-04-14 06:49:40.955935,0.0,0.03125
2021-04-14 06:49:41.080732,0.0,0.03125
2021-04-14 06:49:41.203864,0.0,0.03125
2021-04-14 06:49:41.326983,0.0,0.03125
2021-04-14 06:49:41.449797,0.0,0.03125
2021-04-14 06:49:41.576853,0.0,0.03125
2021-04-14 06:49:41.695699,0.0,0.03125
2021-04-14 06:49:41.815024,0.0,0.03125
2021-04-14 06:49:42.005297,0.0,0.03125
2021-04-14 06:49:42.126757,0.0,0.03125
2021-04-14 06:49:42.251226,0.0,0.03125
2021-04-14 06:49:42.373571,0.0,0.03125
2021-04-14 06:49:42.497390,0.0,0.03125
2021-04-14 06:49:42.621076,0.0,0.03125
2021-04-14 06:49:42.743946,0.0,0.03125
2021-04-14 06:49:42.866449,0.0,0.03125
2021-04-14 06:49:42.988945,0.0,0.03125
2021-04-14 06:49:43.179751,0.0,0.03125
2021-04-14 06:49:43.300537,0.0,0.03125
2021-04-14 06:49:43.425630,0.0,0.03125
2021-04-14 06:49:43.548468,0.0,0.03125
2021-04-14 06:49:43.672418,0.0,0.03125
2021-04-14 06:49:43.796464,0.0,0.03125
2021-04-14 06:49:43.919880,0.0,0.03125
2021-04-14 06:49:44.040957,0.0,0.03125
2021-04-14 06:49:44.166622,0.0,0.03125
2021-04-14 06:49:44.357942,0.0,0.03125
2021-04-14 06:49:44.478685,0.0,0.03125
2021-04-14 06:49:44.600738,0.0,0.03125
2021-04-14 06:49:44.723994,0.0,0.03125
2021-04-14 06:49:44.845384,0.0,0.03125
2021-04-14 06:49:44.966031,0.0,0.03125
2021-04-14 06:49:45.091208,0.0,0.03125
2021-04-14 06:49:45.216158,0.0,0.03125
2021-04-14 06:49:45.336714,0.0,0.03125
2021-04-14 06:49:45.526743,0.0,0.03125
2021-04-14 06:49:45.647539,0.0,0.03125
2021-04-14 06:49:45.778300,0.0,0.03125
2021-04-14 06:49:45.892767,0.0,0.03125
2021-04-14 06:49:46.013208,0.0,0.03125
2021-04-14 06:49:46.135220,0.0,0.03125
2021-04-14 06:49:46.255890,0.0,0.03125
2021-04-14 06:49:46.378354,0.0,0.03125
2021-04-14 06:49:46.498765,0.0,0.03125
2021-04-14 06:49:46.691026,0.0,0.03125
2021-04-14 06:49:46.813409,0.0,0.03125
2021-04-14 06:49:46.935620,0.0,0.03125
2021-04-14 06:49:47.056116,0.0,0.03125
2021-04-14 06:49:47.177884,0.0,0.03125
2021-04-14 06:49:47.300399,0.0,0.03125
2021-04-14 06:49:47.424127,0.0,0.03125
2021-04-14 06:49:47.544647,0.0,0.03125
2021-04-14 06:49:47.667753,0.0,0.03125
2021-04-14 06:49:47.856594,0.0,0.03125
2021-04-14 06:49:47.977497,0.0,0.03125
2021-04-14 06:49:48.100153,0.0,0.03125
2021-04-14 06:49:48.223884,0.0,0.03125
2021-04-14 06:49:48.347629,0.0,0.03125
2021-04-14 06:49:48.470515,0.0,0.03125
2021-04-14 06:49:48.591088,0.0,0.03125
2021-04-14 06:49:48.715366,0.0,0.03125
2021-04-14 06:49:48.837876,0.0,0.03125
2021-04-14 06:49:49.027120,0.0,0.03125
2021-04-14 06:49:49.149725,0.0,0.03125
2021-04-14 06:49:49.271305,0.0,0.03125
2021-04-14 06:49:49.395540,0.0,0.03125
2021-04-14 06:49:49.517979,0.0,0.03125
2021-04-14 06:49:49.642074,0.0,0.03125
2021-04-14 06:49:49.764693,0.0,0.03125
2021-04-14 06:49:49.885423,0.0,0.03125
2021-04-14 06:49:50.008039,0.0,0.03125
2021-04-14 06:49:50.197183,0.0,0.03125
2021-04-14 06:49:50.321891,0.0,0.03125
2021-04-14 06:49:50.442223,0.0,0.03125
2021-04-14 06:49:50.565220,0.0,0.03125
2021-04-14 06:49:50.690094,0.0,0.03125
2021-04-14 06:49:50.811691,0.0,0.03125
2021-04-14 06:49:50.932204,0.0,0.03125
2021-04-14 06:49:51.056570,0.0,0.03125
2021-04-14 06:49:51.179333,0.0,0.03125
2021-04-14 06:49:51.370621,0.0,0.03125
2021-04-14 06:49:51.493140,0.0,0.03125
2021-04-14 06:49:51.614070,0.0,0.03125
2021-04-14 06:49:51.736815,0.0,0.03125
2021-04-14 06:49:51.857612,0.0,0.03125
2021-04-14 06:49:51.980177,0.0,0.03125
2021-04-14 06:49:52.100766,0.0,0.03125
2021-04-14 06:49:52.225585,0.0,0.03125
2021-04-14 06:49:52.345817,0.0,0.03125
2021-04-14 06:49:52.536395,0.0,0.03125
2021-04-14 06:49:52.661711,0.0,0.03125
2021-04-14 06:49:52.783690,0.0,0.03125
2021-04-14 06:49:52.904308,0.0,0.03125
2021-04-14 06:49:53.026913,0.0,0.03125
2021-04-14 06:49:53.147476,0.0,0.03125
2021-04-14 06:49:53.270192,0.0,0.03125
2021-04-14 06:49:53.390378,0.0,0.03125
2021-04-14 06:49:53.512417,0.0,0.03125
2021-04-14 06:49:53.701109,0.0,0.03125
2021-04-14 06:49:53.825798,0.0,0.03125
2021-04-14 06:49:53.946392,0.0,0.03125
2021-04-14 06:49:54.070040,0.0,0.03125
2021-04-14 06:49:54.192704,0.0,0.03125
2021-04-14 06:49:54.313282,0.0,0.03125
2021-04-14 06:49:54.435779,0.0,0.03125
2021-04-14 06:49:54.559004,0.0,0.03125
2021-04-14 06:49:54.683650,0.0,0.03125
2021-04-14 06:49:54.872845,0.0,0.03125
2021-04-14 06:49:54.995061,0.0,0.03125
2021-04-14 06:49:55.120157,0.0,0.03125
2021-04-14 06:49:55.246814,0.0,0.03125
2021-04-14 06:49:55.367108,0.0,0.03125
2021-04-14 06:49:55.491723,0.0,0.03125
2021-04-14 06:49:55.612475,0.0,0.03125
2021-04-14 06:49:55.737625,0.0,0.03125
2021-04-14 06:49:55.858199,0.0,0.03125
2021-04-14 06:49:56.048359,0.0,0.03125
2021-04-14 06:49:56.169376,0.0,0.03125
2021-04-14 06:49:56.292916,0.0,0.03125
2021-04-14 06:49:56.415271,0.0,0.03125
2021-04-14 06:49:56.535911,0.0,0.03125
2021-04-14 06:49:56.661941,0.0,0.03125
2021-04-14 06:49:56.782307,0.0,0.03125
2021-04-14 06:49:56.906519,0.0,0.03125
2021-04-14 06:49:57.027941,0.0,0.03125
2021-04-14 06:49:57.218287,0.0,0.03125
2021-04-14 06:49:57.341779,0.0,0.03125
2021-04-14 06:49:57.462108,0.0,0.03125
2021-04-14 06:49:57.585222,0.0,0.03125
2021-04-14 06:49:57.707763,0.0,0.03125
2021-04-14 06:49:57.828396,0.0,0.03125
2021-04-14 06:49:57.951064,0.0,0.03125
2021-04-14 06:49:58.072199,0.0,0.03125
2021-04-14 06:49:58.196596,0.0,0.03125
2021-04-14 06:49:58.386567,0.0,0.03125
2021-04-14 06:49:58.509280,0.0,0.03125
2021-04-14 06:49:58.632576,0.0,0.03125
2021-04-14 06:49:58.757382,0.0,0.03125
2021-04-14 06:49:58.878245,0.0,0.03125
2021-04-14 06:49:59.001094,0.0,0.03125
2021-04-14 06:49:59.123662,0.0,0.03125
2021-04-14 06:49:59.249267,0.0,0.03125
2021-04-14 06:49:59.371489,0.0,0.03125
2021-04-14 06:49:59.560727,0.0,0.03125
2021-04-14 06:49:59.683284,0.0,0.03125
2021-04-14 06:49:59.804019,0.0,0.03125
2021-04-14 06:49:59.926554,0.0,0.03125
2021-04-14 06:50:00.047215,0.0,0.03125
2021-04-14 06:50:00.170059,0.0,0.03125
2021-04-14 06:50:00.290700,0.0,0.03125
2021-04-14 06:50:00.413214,0.0,0.03125
2021-04-14 06:50:00.537133,0.0,0.03125
2021-04-14 06:50:00.728901,0.0,0.03125
2021-04-14 06:50:00.851113,0.0,0.03125
2021-04-14 06:50:00.973942,0.0,0.03125
2021-04-14 06:50:01.094279,0.0,0.03125
2021-04-14 06:50:01.216809,0.0,0.03125
2021-04-14 06:50:01.337571,0.0,0.03125
2021-04-14 06:50:01.459244,0.0,0.03125
2021-04-14 06:50:01.581640,0.0,0.03125
2021-04-14 06:50:01.701919,0.0,0.03125
2021-04-14 06:50:01.891290,0.0,0.03125
2021-04-14 06:50:02.013684,0.0,0.03125
2021-04-14 06:50:02.136416,0.0,0.03125
2021-04-14 06:50:02.259102,0.0,0.03125
2021-04-14 06:50:02.380899,0.0,0.03125
2021-04-14 06:50:02.503717,0.0,0.03125
2021-04-14 06:50:02.624283,0.0,0.03125
2021-04-14 06:50:02.748917,0.0,0.03125
2021-04-14 06:50:02.869582,0.0,0.03125
2021-04-14 06:50:03.063713,0.0,0.03125
2021-04-14 06:50:03.184772,0.0,0.03125
2021-04-14 06:50:03.307439,0.0,0.03125
2021-04-14 06:50:03.427995,0.0,0.03125
2021-04-14 06:50:03.550676,0.0,0.03125
2021-04-14 06:50:03.673405,0.0,0.03125
2021-04-14 06:50:03.794050,0.0,0.03125
2021-04-14 06:50:03.915666,0.0,0.03125
2021-04-14 06:50:04.038399,0.0,0.03125
2021-04-14 06:50:04.228383,0.0,0.03125
2021-04-14 06:50:04.351689,0.0,0.03125
2021-04-14 06:50:04.474649,0.0,0.03125
2021-04-14 06:50:04.596816,0.0,0.03125
2021-04-14 06:50:04.721312,0.0,0.03125
2021-04-14 06:50:04.846354,0.0,0.03125
2021-04-14 06:50:04.969132,0.0,0.03125
2021-04-14 06:50:05.089698,0.0,0.03125
2021-04-14 06:50:05.213546,0.0,0.03125
2021-04-14 06:50:05.402928,0.0,0.03125
2021-04-14 06:50:05.523933,0.0,0.03125
2021-04-14 06:50:05.646574,0.0,0.03125
2021-04-14 06:50:05.769575,0.0,0.03125
2021-04-14 06:50:05.891793,0.0,0.03125
2021-04-14 06:50:06.012549,0.0,0.03125
2021-04-14 06:50:06.138091,0.0,0.03125
2021-04-14 06:50:06.261683,0.0,0.03125
2021-04-14 06:50:06.384751,0.0,0.03125
2021-04-14 06:50:06.573055,0.0,0.03125
2021-04-14 06:50:06.697273,0.0,0.03125
2021-04-14 06:50:06.817765,0.0,0.03125
2021-04-14 06:50:06.939392,0.0,0.03125
2021-04-14 06:50:07.061850,0.0,0.03125
2021-04-14 06:50:07.182686,0.0,0.03125
2021-04-14 06:50:07.307317,0.0,0.03125
2021-04-14 06:50:07.429928,0.0,0.03125
2021-04-14 06:50:07.552651,0.0,0.03125
2021-04-14 06:50:07.741221,0.0,0.03125
2021-04-14 06:50:07.863780,0.0,0.03125
2021-04-14 06:50:07.984378,0.0,0.03125
2021-04-14 06:50:08.106961,0.0,0.03125
2021-04-14 06:50:08.227576,0.0,0.03125
2021-04-14 06:50:08.350099,0.0,0.03125
2021-04-14 06:50:08.470670,0.0,0.03125
2021-04-14 06:50:08.594215,0.0,0.03125
2021-04-14 06:50:08.714618,0.0,0.03125
2021-04-14 06:50:08.904893,0.0,0.03125
2021-04-14 06:50:09.028280,0.0,0.03125
2021-04-14 06:50:09.150803,0.0,0.03125
2021-04-14 06:50:09.273412,0.0,0.03125
2021-04-14 06:50:09.394038,0.0,0.03125
2021-04-14 06:50:09.516762,0.0,0.03125
2021-04-14 06:50:09.637683,0.0,0.03125
2021-04-14 06:50:09.763438,0.0,0.03125
2021-04-14 06:50:09.886243,0.0,0.03125
2021-04-14 06:50:10.075433,0.0,0.03125
2021-04-14 06:50:10.198903,0.0,0.03125
2021-04-14 06:50:10.321569,0.0,0.03125
2021-04-14 06:50:10.443051,0.0,0.03125
2021-04-14 06:50:10.564497,0.0,0.03125
2021-04-14 06:50:10.687017,0.0,0.03125
2021-04-14 06:50:10.807662,0.0,0.03125
2021-04-14 06:50:10.930056,0.0,0.03125
2021-04-14 06:50:11.051887,0.0,0.03125
2021-04-14 06:50:11.242380,0.0,0.03125
2021-04-14 06:50:11.363116,0.0,0.03125
2021-04-14 06:50:11.485690,0.0,0.03125
2021-04-14 06:50:11.605975,0.0,0.03125
2021-04-14 06:50:11.728499,0.0,0.03125
2021-04-14 06:50:11.848770,0.0,0.03125
2021-04-14 06:50:11.971231,0.0,0.03125
2021-04-14 06:50:12.091568,0.0,0.03125
2021-04-14 06:50:12.213942,0.0,0.03125
2021-04-14 06:50:12.402073,0.0,0.03125
2021-04-14 06:50:12.524203,0.0,0.03125
2021-04-14 06:50:12.644565,0.0,0.03125
2021-04-14 06:50:12.768251,0.0,0.03125
2021-04-14 06:50:12.892584,0.0,0.03125
2021-04-14 06:50:13.012984,0.0,0.03125
2021-04-14 06:50:13.136706,0.0,0.03125
2021-04-14 06:50:13.259614,0.0,0.03125
2021-04-14 06:50:13.378460,0.0,0.03125
2021-04-14 06:50:13.568057,0.0,0.03125
2021-04-14 06:50:13.689490,0.0,0.03125
2021-04-14 06:50:13.809810,0.0,0.03125
2021-04-14 06:50:13.932391,0.0,0.03125
2021-04-14 06:50:14.055669,0.0,0.03125
2021-04-14 06:50:14.176164,0.0,0.03125
2021-04-14 06:50:14.298452,0.0,0.03125
2021-04-14 06:50:14.420730,0.0,0.03125
2021-04-14 06:50:14.544283,0.0,0.03125
2021-04-14 06:50:14.732839,0.0,0.03125
2021-04-14 06:50:14.855595,0.0,0.03125
2021-04-14 06:50:14.979310,0.0,0.03125
2021-04-14 06:50:15.100788,0.0,0.03125
2021-04-14 06:50:15.220977,0.0,0.03125
2021-04-14 06:50:15.343376,0.0,0.03125
2021-04-14 06:50:15.463939,0.0,0.03125
2021-04-14 06:50:15.588166,0.0,0.03125
2021-04-14 06:50:15.709770,0.0,0.03125
2021-04-14 06:50:15.899048,0.0,0.03125
2021-04-14 06:50:16.021391,0.0,0.03125
2021-04-14 06:50:16.145171,0.0,0.03125
2021-04-14 06:50:16.278557,0.0,0.03125
2021-04-14 06:50:16.395420,0.0,0.03125
2021-04-14 06:50:16.518126,0.0,0.03125
2021-04-14 06:50:16.639981,0.0,0.03125
2021-04-14 06:50:16.761607,0.0,0.03125
2021-04-14 06:50:16.890101,0.0,0.03125
2021-04-14 06:50:17.077277,0.0,0.03125
2021-04-14 06:50:17.188814,0.0,0.03125
2021-04-14 06:50:17.319777,0.0,0.03125
2021-04-14 06:50:17.440277,0.0,0.03125
2021-04-14 06:50:17.559634,0.0,0.03125
2021-04-14 06:50:17.680684,0.0,0.03125
2021-04-14 06:50:17.802003,0.0,0.03125
2021-04-14 06:50:17.922927,0.0,0.03125
2021-04-14 06:50:18.044659,0.0,0.03125
2021-04-14 06:50:18.223595,0.0,0.03125
2021-04-14 06:50:18.344909,0.0,0.03125
2021-04-14 06:50:18.465130,0.0,0.03125
2021-04-14 06:50:18.588401,0.0,0.03125
2021-04-14 06:50:18.710816,0.0,0.03125
2021-04-14 06:50:18.831069,0.0,0.03125
2021-04-14 06:50:18.952422,0.0,0.03125
2021-04-14 06:50:19.074487,0.0,0.03125
2021-04-14 06:50:19.194631,0.0,0.03125
2021-04-14 06:50:19.384147,0.0,0.03125
2021-04-14 06:50:19.506462,0.0,0.03125
2021-04-14 06:50:19.626898,0.0,0.03125
2021-04-14 06:50:19.748376,0.0,0.03125
2021-04-14 06:50:19.870692,0.0,0.03125
2021-04-14 06:50:19.991221,0.0,0.03125
2021-04-14 06:50:20.114773,0.0,0.03125
2021-04-14 06:50:20.237202,0.0,0.03125
2021-04-14 06:50:20.357438,0.0,0.03125
2021-04-14 06:50:20.547119,0.0,0.03125
2021-04-14 06:50:20.667681,0.0,0.03125
2021-04-14 06:50:20.792379,0.0,0.03125
2021-04-14 06:50:20.917747,0.0,0.03125
2021-04-14 06:50:21.037882,0.0,0.03125
2021-04-14 06:50:21.160159,0.0,0.03125
2021-04-14 06:50:21.284220,0.0,0.03125
2021-04-14 06:50:21.404535,0.0,0.03125
2021-04-14 06:50:21.527011,0.0,0.03125
2021-04-14 06:50:21.716960,0.0,0.03125
2021-04-14 06:50:21.840546,0.0,0.03125
2021-04-14 06:50:21.964329,0.0,0.03125
2021-04-14 06:50:22.084630,0.0,0.03125
2021-04-14 06:50:22.206657,0.0,0.03125
2021-04-14 06:50:22.331353,0.0,0.03125
2021-04-14 06:50:22.451769,0.0,0.03125
2021-04-14 06:50:22.577564,0.0,0.03125
2021-04-14 06:50:22.699908,0.0,0.03125
2021-04-14 06:50:22.889017,0.0,0.03125
2021-04-14 06:50:23.010128,0.0,0.03125
2021-04-14 06:50:23.133239,0.0,0.03125
2021-04-14 06:50:23.255432,0.0,0.03125
2021-04-14 06:50:23.380747,0.0,0.03125
2021-04-14 06:50:23.501774,0.0,0.03125
2021-04-14 06:50:23.624046,0.0,0.03125
2021-04-14 06:50:23.745108,0.0,0.03125
2021-04-14 06:50:23.877397,0.0,0.03125
2021-04-14 06:50:24.058133,0.0,0.03125
2021-04-14 06:50:24.182616,0.0,0.03125
2021-04-14 06:50:24.308530,0.0,0.03125
2021-04-14 06:50:24.430871,0.0,0.03125
2021-04-14 06:50:24.551283,0.0,0.03125
2021-04-14 06:50:24.673452,0.0,0.03125
2021-04-14 06:50:24.796679,0.0,0.03125
2021-04-14 06:50:24.918839,0.0,0.03125
2021-04-14 06:50:25.041070,0.0,0.03125
2021-04-14 06:50:25.230323,0.0,0.03125
2021-04-14 06:50:25.350891,0.0,0.03125
2021-04-14 06:50:25.472337,0.0,0.03125
2021-04-14 06:50:25.594859,0.0,0.03125
2021-04-14 06:50:25.715337,0.0,0.03125
2021-04-14 06:50:25.838692,0.0,0.03125
2021-04-14 06:50:25.959126,0.0,0.03125
2021-04-14 06:50:26.081521,0.0,0.03125
2021-04-14 06:50:26.202152,0.0,0.03125
2021-04-14 06:50:26.395762,0.0,0.03125
