,Mark,PSINT_FP_power
2021-04-14 06:48:07.112802,0.0,0.59375
2021-04-14 06:48:07.302628,0.0,0.59375
2021-04-14 06:48:07.424372,0.0,0.59375
2021-04-14 06:48:07.544571,0.0,0.59375
2021-04-14 06:48:07.666288,0.0,0.59375
2021-04-14 06:48:07.786187,0.0,0.59375
2021-04-14 06:48:07.908378,0.0,0.59375
2021-04-14 06:48:08.028667,0.0,0.59375
2021-04-14 06:48:08.150684,0.0,0.59375
2021-04-14 06:48:08.271653,0.0,0.59375
2021-04-14 06:48:08.461704,0.0,0.59375
2021-04-14 06:48:08.585830,0.0,0.59375
2021-04-14 06:48:08.707861,0.0,0.59375
2021-04-14 06:48:08.829392,0.0,0.59375
2021-04-14 06:48:08.951473,0.0,0.59375
2021-04-14 06:48:09.071418,0.0,0.59375
2021-04-14 06:48:09.193884,0.0,0.59375
2021-04-14 06:48:09.316065,0.0,0.59375
2021-04-14 06:48:09.436439,0.0,0.59375
2021-04-14 06:48:09.625546,0.0,0.59375
2021-04-14 06:48:09.748206,0.0,0.59375
2021-04-14 06:48:09.869083,0.0,0.59375
2021-04-14 06:48:09.991204,0.0,0.59375
2021-04-14 06:48:10.114195,0.0,0.59375
2021-04-14 06:48:10.238332,0.0,0.59375
2021-04-14 06:48:10.358607,0.0,0.59375
2021-04-14 06:48:10.480908,0.0,0.59375
2021-04-14 06:48:10.602328,0.0,0.59375
2021-04-14 06:48:10.790621,0.0,0.59375
2021-04-14 06:48:10.913928,0.0,0.59375
2021-04-14 06:48:11.038785,0.0,0.59375
2021-04-14 06:48:11.159618,0.0,0.59375
2021-04-14 06:48:11.281118,0.0,0.59375
2021-04-14 06:48:11.404126,0.0,0.59375
2021-04-14 06:48:11.528674,0.0,0.59375
2021-04-14 06:48:11.649194,0.0,0.59375
2021-04-14 06:48:11.771693,0.0,0.59375
2021-04-14 06:48:11.960849,0.0,0.625
2021-04-14 06:48:12.083693,0.0,0.625
2021-04-14 06:48:12.206213,0.0,0.625
2021-04-14 06:48:12.326318,0.0,0.625
2021-04-14 06:48:12.448690,0.0,0.625
2021-04-14 06:48:12.569061,0.0,0.625
2021-04-14 06:48:12.693804,0.0,0.625
2021-04-14 06:48:12.814466,0.0,0.625
2021-04-14 06:48:12.936601,0.0,0.625
2021-04-14 06:48:13.126556,0.0,0.59375
2021-04-14 06:48:13.249298,0.0,0.59375
2021-04-14 06:48:13.369740,0.0,0.59375
2021-04-14 06:48:13.492248,0.0,0.59375
2021-04-14 06:48:13.612616,0.0,0.59375
2021-04-14 06:48:13.735035,0.0,0.59375
2021-04-14 06:48:13.855260,0.0,0.59375
2021-04-14 06:48:13.977740,0.0,0.59375
2021-04-14 06:48:14.097852,0.0,0.59375
2021-04-14 06:48:14.289584,0.0,0.59375
2021-04-14 06:48:14.410482,0.0,0.59375
2021-04-14 06:48:14.534738,0.0,0.59375
2021-04-14 06:48:14.657483,0.0,0.59375
2021-04-14 06:48:14.780679,0.0,0.59375
2021-04-14 06:48:14.901566,0.0,0.59375
2021-04-14 06:48:15.028968,0.0,0.59375
2021-04-14 06:48:15.152946,0.0,0.59375
2021-04-14 06:48:15.275675,0.0,0.59375
2021-04-14 06:48:15.467167,0.0,0.625
2021-04-14 06:48:15.595140,0.0,0.625
2021-04-14 06:48:15.715727,0.0,0.625
2021-04-14 06:48:15.838509,0.0,0.625
2021-04-14 06:48:15.961201,0.0,0.625
2021-04-14 06:48:16.085106,0.0,0.625
2021-04-14 06:48:16.209139,0.0,0.625
2021-04-14 06:48:16.330258,0.0,0.625
2021-04-14 06:48:16.452771,0.0,0.625
2021-04-14 06:48:16.641207,0.0,0.59375
2021-04-14 06:48:16.763667,0.0,0.59375
2021-04-14 06:48:16.884260,0.0,0.59375
2021-04-14 06:48:17.012465,0.0,0.59375
2021-04-14 06:48:17.138458,0.0,0.59375
2021-04-14 06:48:17.257742,0.0,0.59375
2021-04-14 06:48:17.377791,0.0,0.59375
2021-04-14 06:48:17.493568,0.0,0.59375
2021-04-14 06:48:17.614044,0.0,0.59375
2021-04-14 06:48:17.804692,0.0,0.59375
2021-04-14 06:48:17.927303,0.0,0.59375
2021-04-14 06:48:18.049980,0.0,0.59375
2021-04-14 06:48:18.170362,0.0,0.59375
2021-04-14 06:48:18.292749,0.0,0.59375
2021-04-14 06:48:18.413224,0.0,0.59375
2021-04-14 06:48:18.537276,0.0,0.59375
2021-04-14 06:48:18.659794,0.0,0.59375
2021-04-14 06:48:18.780431,0.0,0.59375
2021-04-14 06:48:18.970556,0.0,0.78125
2021-04-14 06:48:19.093399,0.0,0.78125
2021-04-14 06:48:19.216886,0.0,0.78125
2021-04-14 06:48:19.341228,0.0,0.78125
2021-04-14 06:48:19.463561,0.0,0.78125
2021-04-14 06:48:19.586225,0.0,0.78125
2021-04-14 06:48:19.709470,0.0,0.78125
2021-04-14 06:48:19.829681,0.0,0.78125
2021-04-14 06:48:19.951279,0.0,0.78125
2021-04-14 06:48:20.142383,0.0,0.59375
2021-04-14 06:48:20.263822,0.0,0.59375
2021-04-14 06:48:20.388834,0.0,0.59375
2021-04-14 06:48:20.511392,0.0,0.59375
2021-04-14 06:48:20.631950,0.0,0.59375
2021-04-14 06:48:20.754468,0.0,0.59375
2021-04-14 06:48:20.875202,0.0,0.59375
2021-04-14 06:48:20.998602,0.0,0.59375
2021-04-14 06:48:21.120042,0.0,0.59375
2021-04-14 06:48:21.311577,0.0,0.59375
2021-04-14 06:48:21.434794,0.0,0.59375
2021-04-14 06:48:21.556095,0.0,0.59375
2021-04-14 06:48:21.678603,0.0,0.59375
2021-04-14 06:48:21.800304,0.0,0.59375
2021-04-14 06:48:21.920706,0.0,0.59375
2021-04-14 06:48:22.049462,0.0,0.59375
2021-04-14 06:48:22.169736,0.0,0.59375
2021-04-14 06:48:22.291300,0.0,0.59375
2021-04-14 06:48:22.485788,0.0,0.65625
2021-04-14 06:48:22.606185,0.0,0.65625
2021-04-14 06:48:22.727539,0.0,0.65625
2021-04-14 06:48:22.849880,0.0,0.65625
2021-04-14 06:48:22.972401,0.0,0.65625
2021-04-14 06:48:23.092858,0.0,0.65625
2021-04-14 06:48:23.215358,0.0,0.65625
2021-04-14 06:48:23.338078,0.0,0.65625
2021-04-14 06:48:23.463418,0.0,0.65625
2021-04-14 06:48:23.652037,0.0,0.59375
2021-04-14 06:48:23.775135,0.0,0.59375
2021-04-14 06:48:23.897589,0.0,0.59375
2021-04-14 06:48:24.017970,0.0,0.59375
2021-04-14 06:48:24.140584,0.0,0.59375
2021-04-14 06:48:24.265457,0.0,0.59375
2021-04-14 06:48:24.390759,0.0,0.59375
2021-04-14 06:48:24.511159,0.0,0.59375
2021-04-14 06:48:24.633483,0.0,0.59375
2021-04-14 06:48:24.821401,0.0,0.59375
2021-04-14 06:48:24.942831,0.0,0.59375
2021-04-14 06:48:25.066265,0.0,0.59375
2021-04-14 06:48:25.188963,0.0,0.59375
2021-04-14 06:48:25.309513,0.0,0.59375
2021-04-14 06:48:25.432497,0.0,0.59375
2021-04-14 06:48:25.556258,0.0,0.59375
2021-04-14 06:48:25.678118,0.0,0.59375
2021-04-14 06:48:25.800463,0.0,0.59375
2021-04-14 06:48:25.988705,0.0,0.625
2021-04-14 06:48:26.113225,0.0,0.625
2021-04-14 06:48:26.234334,0.0,0.625
2021-04-14 06:48:26.356878,0.0,0.625
2021-04-14 06:48:26.481516,0.0,0.625
2021-04-14 06:48:26.606540,0.0,0.625
2021-04-14 06:48:26.729280,0.0,0.625
2021-04-14 06:48:26.852269,0.0,0.625
2021-04-14 06:48:26.973399,0.0,0.625
2021-04-14 06:48:27.163480,0.0,0.59375
2021-04-14 06:48:27.284135,0.0,0.59375
2021-04-14 06:48:27.406393,0.0,0.59375
2021-04-14 06:48:27.526830,0.0,0.59375
2021-04-14 06:48:27.650214,0.0,0.59375
2021-04-14 06:48:27.775338,0.0,0.59375
2021-04-14 06:48:27.897777,0.0,0.59375
2021-04-14 06:48:28.019240,0.0,0.59375
2021-04-14 06:48:28.139435,0.0,0.59375
2021-04-14 06:48:28.328647,0.0,0.59375
2021-04-14 06:48:28.452156,0.0,0.59375
2021-04-14 06:48:28.577100,0.0,0.59375
2021-04-14 06:48:28.700517,0.0,0.59375
2021-04-14 06:48:28.822017,0.0,0.59375
2021-04-14 06:48:28.942831,0.0,0.59375
2021-04-14 06:48:29.066445,0.0,0.59375
2021-04-14 06:48:29.188964,0.0,0.59375
2021-04-14 06:48:29.309116,0.0,0.59375
2021-04-14 06:48:29.498152,0.0,0.59375
2021-04-14 06:48:29.619611,0.0,0.59375
2021-04-14 06:48:29.742056,0.0,0.59375
2021-04-14 06:48:29.862194,0.0,0.59375
2021-04-14 06:48:29.985427,0.0,0.59375
2021-04-14 06:48:30.108092,0.0,0.59375
2021-04-14 06:48:30.228548,0.0,0.59375
2021-04-14 06:48:30.350730,0.0,0.59375
2021-04-14 06:48:30.471208,0.0,0.59375
2021-04-14 06:48:30.660996,0.0,0.59375
2021-04-14 06:48:30.782597,0.0,0.59375
2021-04-14 06:48:30.903107,0.0,0.59375
2021-04-14 06:48:31.025565,0.0,0.59375
2021-04-14 06:48:31.146279,0.0,0.59375
2021-04-14 06:48:31.268582,0.0,0.59375
2021-04-14 06:48:31.388696,0.0,0.59375
2021-04-14 06:48:31.510948,0.0,0.59375
2021-04-14 06:48:31.634362,0.0,0.59375
2021-04-14 06:48:31.825241,0.0,0.59375
2021-04-14 06:48:31.949575,0.0,0.59375
2021-04-14 06:48:32.072993,0.0,0.59375
2021-04-14 06:48:32.198128,0.0,0.59375
2021-04-14 06:48:32.325108,0.0,0.59375
2021-04-14 06:48:32.445486,0.0,0.59375
2021-04-14 06:48:32.569408,0.0,0.59375
2021-04-14 06:48:32.694235,0.0,0.59375
2021-04-14 06:48:32.816541,0.0,0.59375
2021-04-14 06:48:33.004762,0.0,0.625
2021-04-14 06:48:33.127911,0.0,0.625
2021-04-14 06:48:33.250762,0.0,0.625
2021-04-14 06:48:33.373105,0.0,0.625
2021-04-14 06:48:33.493650,0.0,0.625
2021-04-14 06:48:33.616040,0.0,0.625
2021-04-14 06:48:33.738597,0.0,0.625
2021-04-14 06:48:33.858994,0.0,0.625
2021-04-14 06:48:33.981380,0.0,0.625
2021-04-14 06:48:34.173830,0.0,0.59375
2021-04-14 06:48:34.295438,0.0,0.59375
2021-04-14 06:48:34.418146,0.0,0.59375
2021-04-14 06:48:34.538571,0.0,0.59375
2021-04-14 06:48:34.660877,0.0,0.59375
2021-04-14 06:48:34.781520,0.0,0.59375
2021-04-14 06:48:34.904504,0.0,0.59375
2021-04-14 06:48:35.028361,0.0,0.59375
2021-04-14 06:48:35.152732,0.0,0.59375
2021-04-14 06:48:35.341690,0.0,0.78125
2021-04-14 06:48:35.464149,0.0,0.78125
2021-04-14 06:48:35.584828,0.0,0.78125
2021-04-14 06:48:35.709235,0.0,0.78125
2021-04-14 06:48:35.829907,0.0,0.78125
2021-04-14 06:48:35.952213,0.0,0.78125
2021-04-14 06:48:36.077929,0.0,0.78125
2021-04-14 06:48:36.200329,0.0,0.78125
2021-04-14 06:48:36.320445,0.0,0.78125
2021-04-14 06:48:36.510496,0.0,0.59375
2021-04-14 06:48:36.632108,0.0,0.59375
2021-04-14 06:48:36.753651,0.0,0.59375
2021-04-14 06:48:36.873864,0.0,0.59375
2021-04-14 06:48:36.996203,0.0,0.59375
2021-04-14 06:48:37.118680,0.0,0.59375
2021-04-14 06:48:37.239471,0.0,0.59375
2021-04-14 06:48:37.364673,0.0,0.59375
2021-04-14 06:48:37.487262,0.0,0.59375
2021-04-14 06:48:37.676542,0.0,0.59375
2021-04-14 06:48:37.798137,0.0,0.59375
2021-04-14 06:48:37.921793,0.0,0.59375
2021-04-14 06:48:38.042215,0.0,0.59375
2021-04-14 06:48:38.164674,0.0,0.59375
2021-04-14 06:48:38.285175,0.0,0.59375
2021-04-14 06:48:38.410551,0.0,0.59375
2021-04-14 06:48:38.531184,0.0,0.59375
2021-04-14 06:48:38.653592,0.0,0.59375
2021-04-14 06:48:38.842407,0.0,0.59375
2021-04-14 06:48:38.964460,0.0,0.59375
2021-04-14 06:48:39.088608,0.0,0.59375
2021-04-14 06:48:39.210818,0.0,0.59375
2021-04-14 06:48:39.331176,0.0,0.59375
2021-04-14 06:48:39.453680,0.0,0.59375
2021-04-14 06:48:39.576784,0.0,0.59375
2021-04-14 06:48:39.698745,0.0,0.59375
2021-04-14 06:48:39.824413,0.0,0.59375
2021-04-14 06:48:40.015101,0.0,0.59375
2021-04-14 06:48:40.139533,0.0,0.59375
2021-04-14 06:48:40.260018,0.0,0.59375
2021-04-14 06:48:40.382474,0.0,0.59375
2021-04-14 06:48:40.504984,0.0,0.59375
2021-04-14 06:48:40.625459,0.0,0.59375
2021-04-14 06:48:40.747912,0.0,0.59375
2021-04-14 06:48:40.869170,0.0,0.59375
2021-04-14 06:48:40.993036,0.0,0.59375
2021-04-14 06:48:41.183048,0.0,0.59375
2021-04-14 06:48:41.304256,0.0,0.59375
2021-04-14 06:48:41.427960,0.0,0.59375
2021-04-14 06:48:41.550135,0.0,0.59375
2021-04-14 06:48:41.673438,0.0,0.59375
2021-04-14 06:48:41.796308,0.0,0.59375
2021-04-14 06:48:41.919118,0.0,0.59375
2021-04-14 06:48:42.039571,0.0,0.59375
2021-04-14 06:48:42.161940,0.0,0.59375
2021-04-14 06:48:42.350944,0.0,0.59375
2021-04-14 06:48:42.471281,0.0,0.59375
2021-04-14 06:48:42.594461,0.0,0.59375
2021-04-14 06:48:42.719068,0.0,0.59375
2021-04-14 06:48:42.843630,0.0,0.59375
2021-04-14 06:48:42.964049,0.0,0.59375
2021-04-14 06:48:43.087806,0.0,0.59375
2021-04-14 06:48:43.211514,0.0,0.59375
2021-04-14 06:48:43.332915,0.0,0.59375
2021-04-14 06:48:43.522703,0.0,0.625
2021-04-14 06:48:43.646855,0.0,0.625
2021-04-14 06:48:43.767263,0.0,0.625
2021-04-14 06:48:43.889439,0.0,0.625
2021-04-14 06:48:44.011861,0.0,0.625
2021-04-14 06:48:44.134224,0.0,0.625
2021-04-14 06:48:44.256538,0.0,0.625
2021-04-14 06:48:44.378610,0.0,0.625
2021-04-14 06:48:44.499203,0.0,0.625
2021-04-14 06:48:44.689246,0.0,0.59375
2021-04-14 06:48:44.809645,0.0,0.59375
2021-04-14 06:48:44.932120,0.0,0.59375
2021-04-14 06:48:45.052494,0.0,0.59375
2021-04-14 06:48:45.175606,0.0,0.59375
2021-04-14 06:48:45.297223,0.0,0.59375
2021-04-14 06:48:45.417667,0.0,0.59375
2021-04-14 06:48:45.540936,0.0,0.59375
2021-04-14 06:48:45.662318,0.0,0.59375
2021-04-14 06:48:45.852292,0.0,0.59375
2021-04-14 06:48:45.976401,0.0,0.59375
2021-04-14 06:48:46.101012,0.0,0.59375
2021-04-14 06:48:46.221708,0.0,0.59375
2021-04-14 06:48:46.344150,0.0,0.59375
2021-04-14 06:48:46.464551,0.0,0.59375
2021-04-14 06:48:46.590457,0.0,0.59375
2021-04-14 06:48:46.711577,0.0,0.59375
2021-04-14 06:48:46.835538,0.0,0.59375
2021-04-14 06:48:47.023993,0.0,0.875
2021-04-14 06:48:47.146877,0.0,0.875
2021-04-14 06:48:47.267049,0.0,0.875
2021-04-14 06:48:47.389508,0.0,0.875
2021-04-14 06:48:47.509984,0.0,0.875
2021-04-14 06:48:47.633135,0.0,0.875
2021-04-14 06:48:47.756363,0.0,0.875
2021-04-14 06:48:47.878601,0.0,0.875
2021-04-14 06:48:47.999173,0.0,0.875
2021-04-14 06:48:48.190547,0.0,0.59375
2021-04-14 06:48:48.317602,0.0,0.59375
2021-04-14 06:48:48.437943,0.0,0.59375
2021-04-14 06:48:48.560764,0.0,0.59375
2021-04-14 06:48:48.681149,0.0,0.59375
2021-04-14 06:48:48.803561,0.0,0.59375
2021-04-14 06:48:48.923945,0.0,0.59375
2021-04-14 06:48:49.047022,0.0,0.59375
2021-04-14 06:48:49.167827,0.0,0.59375
2021-04-14 06:48:49.357705,0.0,0.59375
2021-04-14 06:48:49.481747,0.0,0.59375
2021-04-14 06:48:49.609836,0.0,0.59375
2021-04-14 06:48:49.730380,0.0,0.59375
2021-04-14 06:48:49.852956,0.0,0.59375
2021-04-14 06:48:49.973565,0.0,0.59375
2021-04-14 06:48:50.101766,0.0,0.59375
2021-04-14 06:48:50.224077,0.0,0.59375
2021-04-14 06:48:50.349072,0.0,0.59375
2021-04-14 06:48:50.544522,0.0,0.59375
2021-04-14 06:48:50.666902,0.0,0.59375
2021-04-14 06:48:50.788347,0.0,0.59375
2021-04-14 06:48:50.910618,0.0,0.59375
2021-04-14 06:48:51.032234,0.0,0.59375
2021-04-14 06:48:51.152926,0.0,0.59375
2021-04-14 06:48:51.278241,0.0,0.59375
2021-04-14 06:48:51.400914,0.0,0.59375
2021-04-14 06:48:51.522217,0.0,0.59375
2021-04-14 06:48:51.712263,0.0,0.59375
2021-04-14 06:48:51.832980,0.0,0.59375
2021-04-14 06:48:51.956750,0.0,0.59375
2021-04-14 06:48:52.079333,0.0,0.59375
2021-04-14 06:48:52.201545,0.0,0.59375
2021-04-14 06:48:52.323902,0.0,0.59375
2021-04-14 06:48:52.447633,0.0,0.59375
2021-04-14 06:48:52.571167,0.0,0.59375
2021-04-14 06:48:52.691648,0.0,0.59375
2021-04-14 06:48:52.880924,0.0,0.78125
2021-04-14 06:48:53.003657,0.0,0.78125
2021-04-14 06:48:53.127299,0.0,0.78125
2021-04-14 06:48:53.248892,0.0,0.78125
2021-04-14 06:48:53.369559,0.0,0.78125
2021-04-14 06:48:53.492270,0.0,0.78125
2021-04-14 06:48:53.616649,0.0,0.78125
2021-04-14 06:48:53.741256,0.0,0.78125
2021-04-14 06:48:53.861760,0.0,0.78125
2021-04-14 06:48:54.056781,0.0,0.59375
2021-04-14 06:48:54.179336,0.0,0.59375
2021-04-14 06:48:54.300774,0.0,0.59375
2021-04-14 06:48:54.422226,0.0,0.59375
2021-04-14 06:48:54.542630,0.0,0.59375
2021-04-14 06:48:54.665306,0.0,0.59375
2021-04-14 06:48:54.787066,0.0,0.59375
2021-04-14 06:48:54.909378,0.0,0.59375
2021-04-14 06:48:55.034359,0.0,0.59375
2021-04-14 06:48:55.222807,0.0,0.59375
2021-04-14 06:48:55.346655,0.0,0.59375
2021-04-14 06:48:55.471213,0.0,0.59375
2021-04-14 06:48:55.595176,0.0,0.59375
2021-04-14 06:48:55.717569,0.0,0.59375
2021-04-14 06:48:55.839802,0.0,0.59375
2021-04-14 06:48:55.960296,0.0,0.59375
2021-04-14 06:48:56.082978,0.0,0.59375
2021-04-14 06:48:56.203583,0.0,0.59375
2021-04-14 06:48:56.393801,0.0,0.6875
2021-04-14 06:48:56.515499,0.0,0.6875
2021-04-14 06:48:56.640592,0.0,0.6875
2021-04-14 06:48:56.760807,0.0,0.6875
2021-04-14 06:48:56.883180,0.0,0.6875
2021-04-14 06:48:57.004008,0.0,0.6875
2021-04-14 06:48:57.128008,0.0,0.6875
2021-04-14 06:48:57.252321,0.0,0.6875
2021-04-14 06:48:57.374847,0.0,0.6875
2021-04-14 06:48:57.563266,0.0,0.59375
2021-04-14 06:48:57.685847,0.0,0.59375
2021-04-14 06:48:57.807236,0.0,0.59375
2021-04-14 06:48:57.929582,0.0,0.59375
2021-04-14 06:48:58.051733,0.0,0.59375
2021-04-14 06:48:58.172173,0.0,0.59375
2021-04-14 06:48:58.294776,0.0,0.59375
2021-04-14 06:48:58.415302,0.0,0.59375
2021-04-14 06:48:58.537435,0.0,0.59375
2021-04-14 06:48:58.726628,0.0,0.59375
2021-04-14 06:48:58.849393,0.0,0.59375
2021-04-14 06:48:58.970716,0.0,0.59375
2021-04-14 06:48:59.094774,0.0,0.59375
2021-04-14 06:48:59.220473,0.0,0.59375
2021-04-14 06:48:59.341067,0.0,0.59375
2021-04-14 06:48:59.464147,0.0,0.59375
2021-04-14 06:48:59.584681,0.0,0.59375
2021-04-14 06:48:59.707288,0.0,0.59375
2021-04-14 06:48:59.896366,0.0,0.59375
2021-04-14 06:49:00.020245,0.0,0.59375
2021-04-14 06:49:00.144321,0.0,0.59375
2021-04-14 06:49:00.267286,0.0,0.59375
2021-04-14 06:49:00.388812,0.0,0.59375
2021-04-14 06:49:00.509668,0.0,0.59375
2021-04-14 06:49:00.636009,0.0,0.59375
2021-04-14 06:49:00.760262,0.0,0.59375
2021-04-14 06:49:00.882858,0.0,0.59375
2021-04-14 06:49:01.071400,0.0,0.59375
2021-04-14 06:49:01.194132,0.0,0.59375
2021-04-14 06:49:01.314370,0.0,0.59375
2021-04-14 06:49:01.436979,0.0,0.59375
2021-04-14 06:49:01.559315,0.0,0.59375
2021-04-14 06:49:01.679808,0.0,0.59375
2021-04-14 06:49:01.802333,0.0,0.59375
2021-04-14 06:49:01.922753,0.0,0.59375
2021-04-14 06:49:02.045800,0.0,0.59375
2021-04-14 06:49:02.235847,0.0,0.59375
2021-04-14 06:49:02.356690,0.0,0.59375
2021-04-14 06:49:02.479320,0.0,0.59375
2021-04-14 06:49:02.602429,0.0,0.59375
2021-04-14 06:49:02.722929,0.0,0.59375
2021-04-14 06:49:02.847918,0.0,0.59375
2021-04-14 06:49:02.969440,0.0,0.59375
2021-04-14 06:49:03.092552,0.0,0.59375
2021-04-14 06:49:03.214696,0.0,0.59375
2021-04-14 06:49:03.402966,0.0,0.59375
2021-04-14 06:49:03.525638,0.0,0.59375
2021-04-14 06:49:03.648343,0.0,0.59375
2021-04-14 06:49:03.770761,0.0,0.59375
2021-04-14 06:49:03.894146,0.0,0.59375
2021-04-14 06:49:04.014657,0.0,0.59375
2021-04-14 06:49:04.134802,0.0,0.59375
2021-04-14 06:49:04.256071,0.0,0.59375
2021-04-14 06:49:04.375716,0.0,0.59375
2021-04-14 06:49:04.567629,0.0,0.59375
2021-04-14 06:49:04.694737,0.0,0.59375
2021-04-14 06:49:04.815440,0.0,0.59375
2021-04-14 06:49:04.938141,0.0,0.59375
2021-04-14 06:49:05.058834,0.0,0.59375
2021-04-14 06:49:05.181787,0.0,0.59375
2021-04-14 06:49:05.304215,0.0,0.59375
2021-04-14 06:49:05.424708,0.0,0.59375
2021-04-14 06:49:05.546903,0.0,0.59375
2021-04-14 06:49:05.735630,0.0,0.59375
2021-04-14 06:49:05.860597,0.0,0.59375
2021-04-14 06:49:05.982742,0.0,0.59375
2021-04-14 06:49:06.104418,0.0,0.59375
2021-04-14 06:49:06.226222,0.0,0.59375
2021-04-14 06:49:06.348726,0.0,0.59375
2021-04-14 06:49:06.470233,0.0,0.59375
2021-04-14 06:49:06.590621,0.0,0.59375
2021-04-14 06:49:06.713122,0.0,0.59375
2021-04-14 06:49:06.901569,0.0,0.59375
2021-04-14 06:49:07.023793,0.0,0.59375
2021-04-14 06:49:07.146230,0.0,0.59375
2021-04-14 06:49:07.272380,0.0,0.59375
2021-04-14 06:49:07.392909,0.0,0.59375
2021-04-14 06:49:07.516183,0.0,0.59375
2021-04-14 06:49:07.641651,0.0,0.59375
2021-04-14 06:49:07.766394,0.0,0.59375
2021-04-14 06:49:07.887289,0.0,0.59375
2021-04-14 06:49:08.077366,0.0,0.59375
2021-04-14 06:49:08.199493,0.0,0.59375
2021-04-14 06:49:08.322115,0.0,0.59375
2021-04-14 06:49:08.442241,0.0,0.59375
2021-04-14 06:49:08.563885,0.0,0.59375
2021-04-14 06:49:08.686423,0.0,0.59375
2021-04-14 06:49:08.807893,0.0,0.59375
2021-04-14 06:49:08.928549,0.0,0.59375
2021-04-14 06:49:09.051565,0.0,0.59375
2021-04-14 06:49:09.241232,0.0,0.59375
2021-04-14 06:49:09.362777,0.0,0.59375
2021-04-14 06:49:09.485308,0.0,0.59375
2021-04-14 06:49:09.610421,0.0,0.59375
2021-04-14 06:49:09.731682,0.0,0.59375
2021-04-14 06:49:09.854300,0.0,0.59375
2021-04-14 06:49:09.974831,0.0,0.59375
2021-04-14 06:49:10.100157,0.0,0.59375
2021-04-14 06:49:10.220632,0.0,0.59375
2021-04-14 06:49:10.410736,0.0,0.59375
2021-04-14 06:49:10.532480,0.0,0.59375
2021-04-14 06:49:10.655088,0.0,0.59375
2021-04-14 06:49:10.775766,0.0,0.59375
2021-04-14 06:49:10.898781,0.0,0.59375
2021-04-14 06:49:11.019234,0.0,0.59375
2021-04-14 06:49:11.139782,0.0,0.59375
2021-04-14 06:49:11.261170,0.0,0.59375
2021-04-14 06:49:11.382582,0.0,0.59375
2021-04-14 06:49:11.564444,0.0,0.59375
2021-04-14 06:49:11.687144,0.0,0.59375
2021-04-14 06:49:11.812124,0.0,0.59375
2021-04-14 06:49:11.932720,0.0,0.59375
2021-04-14 06:49:12.056059,0.0,0.59375
2021-04-14 06:49:12.178609,0.0,0.59375
2021-04-14 06:49:12.300089,0.0,0.59375
2021-04-14 06:49:12.423224,0.0,0.59375
2021-04-14 06:49:12.546900,0.0,0.59375
2021-04-14 06:49:12.736401,0.0,0.59375
2021-04-14 06:49:12.860730,0.0,0.59375
2021-04-14 06:49:12.981271,0.0,0.59375
2021-04-14 06:49:13.104100,0.0,0.59375
2021-04-14 06:49:13.227901,0.0,0.59375
2021-04-14 06:49:13.350435,0.0,0.59375
2021-04-14 06:49:13.471926,0.0,0.59375
2021-04-14 06:49:13.593801,0.0,0.59375
2021-04-14 06:49:13.716332,0.0,0.59375
2021-04-14 06:49:13.905388,0.0,0.59375
2021-04-14 06:49:14.027726,0.0,0.59375
2021-04-14 06:49:14.152864,0.0,0.59375
2021-04-14 06:49:14.275479,0.0,0.59375
2021-04-14 06:49:14.396045,0.0,0.59375
2021-04-14 06:49:14.520208,0.0,0.59375
2021-04-14 06:49:14.653064,0.0,0.59375
2021-04-14 06:49:14.767655,0.0,0.59375
2021-04-14 06:49:14.888163,0.0,0.59375
2021-04-14 06:49:15.080452,0.0,0.78125
2021-04-14 06:49:15.201149,0.0,0.78125
2021-04-14 06:49:15.323609,0.0,0.78125
2021-04-14 06:49:15.444042,0.0,0.78125
2021-04-14 06:49:15.568293,0.0,0.78125
2021-04-14 06:49:15.689041,0.0,0.78125
2021-04-14 06:49:15.811721,0.0,0.78125
2021-04-14 06:49:15.933480,0.0,0.78125
2021-04-14 06:49:16.053827,0.0,0.78125
2021-04-14 06:49:16.244577,0.0,0.59375
2021-04-14 06:49:16.366327,0.0,0.59375
2021-04-14 06:49:16.486735,0.0,0.59375
2021-04-14 06:49:16.609359,0.0,0.59375
2021-04-14 06:49:16.730021,0.0,0.59375
2021-04-14 06:49:16.852523,0.0,0.59375
2021-04-14 06:49:16.972648,0.0,0.59375
2021-04-14 06:49:17.094946,0.0,0.59375
2021-04-14 06:49:17.215534,0.0,0.59375
2021-04-14 06:49:17.404296,0.0,0.59375
2021-04-14 06:49:17.526770,0.0,0.59375
2021-04-14 06:49:17.655054,0.0,0.59375
2021-04-14 06:49:17.775736,0.0,0.59375
2021-04-14 06:49:17.900036,0.0,0.59375
2021-04-14 06:49:18.022626,0.0,0.59375
2021-04-14 06:49:18.143706,0.0,0.59375
2021-04-14 06:49:18.265163,0.0,0.59375
2021-04-14 06:49:18.388770,0.0,0.59375
2021-04-14 06:49:18.578466,0.0,0.59375
2021-04-14 06:49:18.699237,0.0,0.59375
2021-04-14 06:49:18.821708,0.0,0.59375
2021-04-14 06:49:18.944458,0.0,0.59375
2021-04-14 06:49:19.065089,0.0,0.59375
2021-04-14 06:49:19.187971,0.0,0.59375
2021-04-14 06:49:19.308566,0.0,0.59375
2021-04-14 06:49:19.430999,0.0,0.59375
2021-04-14 06:49:19.555204,0.0,0.59375
2021-04-14 06:49:19.745255,0.0,0.59375
2021-04-14 06:49:19.867713,0.0,0.59375
